codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-07,15.6,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-07,17.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-07,6.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-07,4.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-08,32.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-08,14.4,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-08,5.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-08,11.3,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-09,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-09,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-09,6.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-09,1.0,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-10,53.4,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-10,23.2,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-10,7.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-10,1.3,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-11,32.2,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-11,18.5,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-11,25.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-11,14.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-12,5.9,mm
