codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-11,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-12,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-13,7.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-14,15.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-15,6.8,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-16,11.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-17,8.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-18,2.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-19,5.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-20,4.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-21,9.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-22,9.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-23,0.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-24,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-25,0.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-26,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-27,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-28,0.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-29,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-30,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-01,0.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-02,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-03,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-04,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-05,0.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-06,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-07,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-08,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-09,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-10,0.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-11,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-12,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-13,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-14,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-15,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-16,10.8,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-17,8.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-18,3.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-19,0.8,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-20,1.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-21,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-22,9.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-23,0.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-24,15.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-25,8.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-26,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-27,7.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-28,3.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-29,7.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-30,3.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-31,12.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-01,2.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-02,1.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-03,0.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-04,2.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-05,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-06,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-07,13.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-08,3.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-09,6.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-10,14.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-11,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-12,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-13,2.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-14,13.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-15,11.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-16,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-17,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-18,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-19,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-20,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-21,4.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-22,3.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-23,2.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-24,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-25,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-26,0.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-27,1.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-28,0.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-29,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-30,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-01,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-02,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-03,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-20,1.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-11,2.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-12,0.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-13,17.8,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-14,4.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-15,2.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-16,1.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-17,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-18,0.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-19,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-20,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-21,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-22,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-23,2.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-24,1.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-25,0.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-26,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-27,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-28,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-29,0.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-30,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-31,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-01,9.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-02,3.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-03,2.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-04,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-05,1.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-06,1.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-07,9.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-08,42.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-09,4.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-10,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-11,3.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-12,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-13,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-14,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-15,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-16,0.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-17,7.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-18,1.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-19,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-20,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-21,1.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-06,0.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-07,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-08,0.7,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-09,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-10,0.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-11,1.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-12,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-13,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-14,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-15,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-16,0.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-17,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-18,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-19,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-20,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-21,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-22,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-23,0.9,mm
