codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-05,87.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-06,91.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-07,93.95833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-08,94.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-09,88.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-10,89.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-11,89.125,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-12,84.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-13,87.58333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-14,89.95833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-15,83.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-16,84.79166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-17,88.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-18,94.79166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-19,91.70833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-20,90.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-21,80.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-22,81.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-23,86.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-24,86.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-25,86.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-26,91.20833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-27,90.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-28,89.08333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-29,92.375,%
